,SKU,Product_Name,Category,main_category,sub_category,Is_Bridal,Has_Discount,is_bestseller,Definition,Product_URL,Extra_Detail_on_Product,Delivery_Time,NeckPiece_Type,Earing_Type,Haaram_Length,Earring_Length,Dome_Width,Available_Options,Availability_Rope_Addon,Availability_Chain_Addon,Availability_Size_2.4,Availability_Size_2.6,Availability_Size_2.8,Availability_Size_2.10,Availability,Size_2.4_availability,Size_2.6_availability,Size_2.8_availability,Size_2.10_availability,Any_Size_Available,Rope_Cost,Chain_Cost,Size_2.4_Cost,Size_2.6_Cost,Size_2.8_Cost,Size_2.10_Cost,Base_Price_Without_Addon,Discounted_Base_Price_Without_Addon,Final_Price_with_Rope_Addon,Final_Price_with_Chain_Addon,american,antique,indo,kerala,mediterranean,traditional,royal,victorian,vintage,western,work,party,bold,invisible,goddess,floral,coin,krishna,lakshmi,maangaz,peacock,tamara,temple,coral,beaded,emerald,pearl,ruby,stoned
879,M53669,Victoria statemet choker – Trisha,"Golden Jewellery, Neckpiece, Re Stocks",Golden Jewellery,Neckpiece,0,0,0,antique gold finished royal emerald green block golden ball victoria neckpiece  set,https://madeforhers.in/product/victoria-statemet-choker/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1449,No Discount,1449,1509,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
880,M62837,victorian neckpiece set-royal,"Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,antique gold finished exquisite american diamond stone worked victoria pattern  peacock  designed emerold  green stone worked neckpioece set,https://madeforhers.in/product/victorian-neckpiece-set-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.8,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2389,No Discount,2389,2449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
881,M18291,vikasi nakshi neckpiece set – KOVIL,"Bridal Wears, Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,1,0,0,temple gold finished radha krishna 3D pattern worked nakshi neckpiece set with statement earrings,https://madeforhers.in/product/vikasi-nakshi-neckpiece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,2629,No Discount,Not Applicable,Not Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
882,M24967,vintage 70 s attigai,"Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,micro gold plated American diamond stone worked traditional real gold inspired vintage attigai,https://madeforhers.in/product/vintage-70-s-attigai/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,859,No Discount,Not Applicable,Not Applicable,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,M57851,vintage 70 s attigai,"Golden Jewellery, Neckpiece, Re Stocks",Golden Jewellery,Neckpiece,0,0,0,micro gold plated American diamond stone worked traditional real gold inspired vintage attigai,https://madeforhers.in/product/vintage-70-s-attigai-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,859,No Discount,859,919,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,M82293,vintage 70s attigai,"Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,micro gold plated American diamond ruby and white stone worked traditional real gold inspired vintage attigai,https://madeforhers.in/product/vintage-70s-attigai-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,899,No Discount,Not Applicable,Not Applicable,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
885,M28369,vintage 70s Attigai – top 10,"Neckpiece, Re Stocks",Golden Jewellery,Neckpiece,0,0,0,South indian traditional vintage 70s attigai neckpiece.,https://madeforhers.in/product/vintage-70s-attigai/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,889,No Discount,889,949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,M51176,Viola American diamond neckpiece set,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,antique gold finished American diamond micro stone worked party wear neckpiece set,https://madeforhers.in/product/viola-american-diamond-neckpiece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,1.1,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1339,No Discount,Not Applicable,Not Applicable,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,M78926,Viola American diamond neckpiece set-Sam,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,antique gold finished American diamond micro stone worked party wear neckpiece set,https://madeforhers.in/product/viola-american-diamond-neckpiece-set-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,1.1,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1339,No Discount,Not Applicable,Not Applicable,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,M33322,Violet Victoria neckpiece,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,antique gold finished exquisite American diamond and Victoria stone worked real diamond replica party wear set,https://madeforhers.in/product/violet-victoria-neckpiece/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1449,No Discount,1449,1509,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,M96112,Violetta interchangeables,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,American diamond stoned heavy worked interchangeable Neckpiece set with 1 base and 4 changeables.,https://madeforhers.in/product/violetta-interchangeables/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.2,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1059,No Discount,1059,1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
890,M24372,vivi victoria choker – Choker,"Choker Piece, Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,antique black gold finished tirumal namam victorian heavy stone worked peacock designed chic  choker set,https://madeforhers.in/product/vivi-victoria-choker-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backchain,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1179,No Discount,1179,1239,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,M35266,waffle – cindrella neckpiece,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,GJ polished American diamond micro stone worked ruby block party wear neckpiece,https://madeforhers.in/product/waffle-cindrella-neckpiece/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1529,No Discount,1529,1589,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
892,M64726,waves indo western party wear – Mittai,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,0,0,antique gold finished american diamond stone worked floral indo western party wear set,https://madeforhers.in/product/waves-indo-western-party-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,0.6,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,979,No Discount,Not Applicable,Not Applicable,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,M29161,Yaazh – temple designer neckpiece set,"Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,Antique gold finished goddess lakhmi and elephant and floral desighned temple designer neckpiece set,https://madeforhers.in/product/yaazh-temple-designer-neckpiece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.8,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1599,No Discount,1599,1659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
894,M31171,Yamunai neckpiece,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,antique gold finished hand made black dori with floral motif charm worked neckpiece set,https://madeforhers.in/product/yamunai-neckpiece/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1399,No Discount,1399,1459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,M22138,Yasodhai temple designer neckpiece set,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,antique gold finished temple designer 3d worked real gold inspired exquisite heavy stone worked statement neckpiece set comes with the bold earrings,https://madeforhers.in/product/yasodhai-temple-designer-neckpiece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.8,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1799,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
896,M87791,yogini lakshmi neckpiece,"Golden Jewellery, Neckpiece, New Arrivals",Golden Jewellery,Neckpiece,0,0,0,"antique gold finished goddess Lakshmi , floral and maangaz designed exquisite stone worked neck- chain set comes with the earrings",https://madeforhers.in/product/yogini-lakshmi-neckpiece/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.5,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1499,No Discount,1499,1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
897,M94868,Ziana interchangeables neck piece set,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,gold finished american diamond exquisite stone worked one base and four different color changeables neck piece set,https://madeforhers.in/product/ziana-interchangeables-neck-piece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.5,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1699,No Discount,1699,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,M96424,ziva interchangeables – Sam,"Golden Jewellery, Neckpiece",Golden Jewellery,Neckpiece,0,0,0,matte gold finished real diamond replica designed american diamond stoned interchangeables 1 base and 4 different colour changeable neckpiece set,https://madeforhers.in/product/ziva-interchangeables/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1429,No Discount,Not Applicable,Not Applicable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
899,M94798,zoya floral party wear – Mittai- indhu,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,Matte gold finished floral designed neckpiece set,https://madeforhers.in/product/zoya-floral-party-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,0.9,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1029,No Discount,1029,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900,M72972,Zukra indo western party wear – Guest look 2,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,0,0,Antique gold finished micro american diamond stoned worked indo western party wear set,https://madeforhers.in/product/zukra-indo-western-party-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.3,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1199,No Discount,Not Applicable,Not Applicable,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
901,M54689,angaraka – lakshmi tikka,"Golden Jewellery, Tikka",Golden Jewellery,Tikka,0,0,1,antique  gold finished temple designer goddess Lakshmi premium red coral stone worked maang tikka,https://madeforhers.in/product/angaraka-lakshmi-tikka-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,899,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
902,M24383,angaraka – lakshmi tikka,"Golden Jewellery, Tikka",Golden Jewellery,Tikka,0,0,1,antique  gold finished temple designer goddess Lakshmi premium red coral stone worked maang tikka,https://madeforhers.in/product/angaraka-lakshmi-tikka/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,899,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
